title,released,gf_score,metascore,genre,description,cover_art_url,title_id
AeternoBlade,2013-10-31,,59,"Action, Platformer","AeternoBlade combines fast-paced action with time manipulation mechanics in a side-scrolling adventure. Players wield the legendary AeternoBlade, a sword that grants the power to control time, allowing them to rewind events, create time loops, and solve intricate puzzles. As Freyja seeks revenge against the forces that destroyed her village, she must master the blade's temporal abilities to defeat enemies and navigate through challenging platforming sequences. The game features combo-based combat, skill upgrades, and environmental puzzles that require clever use of time-bending powers.",https://images.launchbox-app.com/4f43f6d5-0331-4c54-a001-4895f35cd562.png,PCSG00483
AeternoBlade Demo,,,,"Action, Adventure",,,PCSB00732
AeternoBlade Demo,,,,"Action, Adventure",,,PCSE00636
Age of Zombies,2011-02-22,,79,"Action, Shooter","Age of Zombies is a twin-stick shooter where players control Barry Steakfries as he battles through different time periods fighting off zombie hordes. The game features humorous dialogue and straightforward shooting mechanics as Barry travels from prehistoric times to the future, blasting zombies with various weapons. Each era presents different zombie types and environmental hazards. The game combines arcade-style action with comedic elements, offering quick-paced gameplay sessions focused on survival and high scores across multiple time-themed levels.",https://images.launchbox-app.com/f8b34f9d-af48-4c18-b043-a9dcde9ce162.png,PCSB00412
Age of Zombies,2011-02-22,,79,"Action, Shooter","Age of Zombies is a twin-stick shooter where players control Barry Steakfries as he battles through different time periods fighting off zombie hordes. The game features humorous dialogue and straightforward shooting mechanics as Barry travels from prehistoric times to the future, blasting zombies with various weapons. Each era presents different zombie types and environmental hazards. The game combines arcade-style action with comedic elements, offering quick-paced gameplay sessions focused on survival and high scores across multiple time-themed levels.",https://images.launchbox-app.com/f8b34f9d-af48-4c18-b043-a9dcde9ce162.png,PCSE00362
Ai Kiss,2012-06-28,,,"Adventure, Visual Novel",,,PCSG01325
AIR,2013-08-08,,,"Adventure, Visual Novel","Experience a poignant visual novel adaptation of Key's beloved story. Follow Yukito Kunisaki as he arrives in a quiet seaside town searching for the ""girl in the sky"" from an ancient legend. Meet Misuzu and other memorable characters in this emotional tale that weaves together present-day relationships with a centuries-old curse. Featuring beautiful artwork, evocative music, and multiple story paths, this touching narrative explores themes of fate, family, and the bonds that transcend time itself.",,PCSG00940
Air Race Speed,,,79,,,https://images.launchbox-app.com/c1881a7b-28a4-41f3-9d3d-ed2af7814fdc.png,PCSE00980
Air Race Speed,,,79,,,https://images.launchbox-app.com/c1881a7b-28a4-41f3-9d3d-ed2af7814fdc.png,PCSH00158
Air Race Speed,,,79,,,https://images.launchbox-app.com/c1881a7b-28a4-41f3-9d3d-ed2af7814fdc.png,PCSH00272
Airship Ｑ,,,,,,,PCSG00461
Aiyoku no Eustia: Angel’s Blessing,,,,,,,PCSG00338
Akai Suna Ochiru Tsuki,,,,,,,PCSG00780
AKB1/149 Renai Sousenkyo Chou Gouka Daretoku BOX powered by HAKO ! Open Me,,,,,,,PCSC90022
AKIBA'S BEAT,2017-05-16,,59,Role-Playing,"AKIBA'S BEAT takes players to modern-day Akihabara where they investigate mysterious time loops trapping the district in endless Sunday. Players control Asahi Tachibana and his companions as they explore a warped version of Akiba, battle enemies in real-time action combat, and uncover the truth behind delusions manifesting into reality. The game blends dungeon crawling with social simulation elements, allowing players to build relationships, shop in recreated Akihabara stores, and experience otaku culture while fighting to break the supernatural phenomenon. Combat features party-based battles with special abilities and combo attacks against fantasy creatures born from people's desires.",https://images.launchbox-app.com/2e440093-ad8a-4c07-832f-a6bad5661013.png,PCSB01066
Akiba's Beat,2017-05-16,,58,Role-Playing,"Players explore the vibrant Akihabara district in this action RPG where reality itself is under threat. The protagonist and friends must battle through delusional dimensions called Delusions that trap people in endless loops. Combining real-time combat with party-based tactics, players fight enemies using weapons and special abilities while unraveling a mystery involving strange time distortions. The game features a colorful cast of characters, dungeon crawling through twisted versions of Akiba's landmarks, and a story that blends otaku culture with supernatural elements as the team races to restore normalcy to their beloved district.",https://images.launchbox-app.com/2e440093-ad8a-4c07-832f-a6bad5661013.png,PCSE00927
Akiba's Beat,2017-05-16,,58,Role-Playing,"Players explore the vibrant Akihabara district in this action RPG where reality itself is under threat. The protagonist and friends must battle through delusional dimensions called Delusions that trap people in endless loops. Combining real-time combat with party-based tactics, players fight enemies using weapons and special abilities while unraveling a mystery involving strange time distortions. The game features a colorful cast of characters, dungeon crawling through twisted versions of Akiba's landmarks, and a story that blends otaku culture with supernatural elements as the team races to restore normalcy to their beloved district.",https://images.launchbox-app.com/2e440093-ad8a-4c07-832f-a6bad5661013.png,PCSG00952
AKIBA'S BEAT,2017-05-16,,59,Role-Playing,"AKIBA'S BEAT takes players to modern-day Akihabara where they investigate mysterious time loops trapping the district in endless Sunday. Players control Asahi Tachibana and his companions as they explore a warped version of Akiba, battle enemies in real-time action combat, and uncover the truth behind delusions manifesting into reality. The game blends dungeon crawling with social simulation elements, allowing players to build relationships, shop in recreated Akihabara stores, and experience otaku culture while fighting to break the supernatural phenomenon. Combat features party-based battles with special abilities and combo attacks against fantasy creatures born from people's desires.",https://images.launchbox-app.com/2e440093-ad8a-4c07-832f-a6bad5661013.png,PCSH10017
AKIBA'S TRIP 2,2013-11-07,,68,"Action, Role-Playing","In modern-day Akihabara, players navigate the otaku paradise as a young vigilante fighting against vampiric creatures called Synthisters. The unique combat system focuses on stripping enemies' clothing to expose them to sunlight, their only weakness. Explore the faithful recreation of Tokyo's electronics district, interact with colorful characters, build relationships, and uncover a conspiracy threatening the beloved geek haven. Features open-world exploration, dating sim elements, and over-the-top action blending Japanese pop culture with supernatural combat.",,PCSG00159
AKIBA'S TRIP 2,2013-11-07,,68,"Action, Role-Playing","In modern-day Akihabara, players navigate the otaku paradise as a young vigilante fighting against vampiric creatures called Synthisters. The unique combat system focuses on stripping enemies' clothing to expose them to sunlight, their only weakness. Explore the faithful recreation of Tokyo's electronics district, interact with colorful characters, build relationships, and uncover a conspiracy threatening the beloved geek haven. Features open-world exploration, dating sim elements, and over-the-top action blending Japanese pop culture with supernatural combat.",,PCSH00057
AKIBA'S TRIP UNDEAD & UNDRESSED,2014-11-04,,68,"Action, Role-Playing","In modern-day Akihabara, you battle vampiric creatures called Synthisters by stripping off their clothes, their only protection from sunlight. Explore Tokyo's geek culture capital, engage in fast-paced combat, build relationships with companions, and uncover a conspiracy threatening the district. The game features real-world Akihabara locations, multiple story routes, and a unique combat system where removing enemy clothing is key to victory.",https://images.launchbox-app.com/c2b3d026-d69a-4e66-8449-d2e96bf7bda3.jpg,PCSE00428
